timestamp,open,high,low,close,volume
2025-03-13 08:05:00,249.63,249.63,249.63,249.63,3
2025-03-13 08:07:00,249.63,249.67,249.0,249.67,160
2025-03-13 08:08:00,249.02,249.02,248.73,248.73,16
2025-03-13 08:09:00,248.73,248.73,248.73,248.73,4
2025-03-13 08:10:00,248.75,248.75,248.75,248.75,16
2025-03-13 08:12:00,248.5,248.5,248.5,248.5,8
2025-03-13 08:14:00,248.74,248.74,248.74,248.74,1
2025-03-13 08:17:00,249.01,249.01,249.0,249.0,402
2025-03-13 08:18:00,248.5375,248.5375,248.5375,248.5375,1
2025-03-13 08:19:00,250.0,250.0,250.0,250.0,1
2025-03-13 08:22:00,248.5,249.99,248.5,249.99,302
2025-03-13 08:23:00,249.4,250.0,249.4,249.6,4
2025-03-13 08:24:00,249.42,249.42,249.42,249.42,3
2025-03-13 08:25:00,249.43,249.43,249.43,249.43,1
2025-03-13 08:28:00,249.04,249.04,249.04,249.04,1
2025-03-13 08:29:00,249.42,249.42,249.42,249.42,30
2025-03-13 08:32:00,249.42,249.42,248.5,248.5,2
2025-03-13 08:37:00,249.28,249.43,249.0,249.43,403
2025-03-13 08:38:00,249.43,249.43,248.5,248.7,6
2025-03-13 08:44:00,249.42,249.42,249.42,249.42,1
2025-03-13 08:48:00,249.01,249.01,249.01,249.01,1
2025-03-13 08:49:00,249.01,249.01,248.98,249.0,42
2025-03-13 08:50:00,249.32,249.38,249.3,249.38,23
2025-03-13 08:53:00,249.38,249.38,249.38,249.38,30
2025-03-13 08:55:00,248.5,248.5,248.5,248.5,40
2025-03-13 08:57:00,249.99,249.99,249.99,249.99,1
2025-03-13 08:58:00,249.3,249.3,248.5,248.5,4
2025-03-13 08:59:00,249.35,249.35,249.35,249.35,16
2025-03-13 09:01:00,249.32,249.32,249.3,249.3,49
2025-03-13 09:03:00,249.99,249.99,249.3,249.46,4
2025-03-13 09:04:00,249.31,249.31,249.31,249.31,1
2025-03-13 09:07:00,249.0,249.0,249.0,249.0,1
2025-03-13 09:08:00,249.19,249.19,249.19,249.19,28
2025-03-13 09:10:00,249.05,249.07,249.05,249.07,200
2025-03-13 09:12:00,249.01,249.01,249.0,249.0,3
2025-03-13 09:13:00,249.06,249.06,249.06,249.06,5
2025-03-13 09:15:00,249.0,249.0,249.0,249.0,30
2025-03-13 09:17:00,249.0,249.0,248.98,248.98,70
2025-03-13 09:18:00,248.88,248.88,248.88,248.88,5
2025-03-13 09:19:00,248.99,248.99,248.99,248.99,1
2025-03-13 09:20:00,248.5125,249.63,248.5,249.63,1274
2025-03-13 09:21:00,248.71,248.71,248.71,248.71,1
2025-03-13 09:22:00,248.75,248.75,248.75,248.75,6
2025-03-13 09:23:00,248.85,249.0,248.7,249.0,521
2025-03-13 09:25:00,249.0,249.0,249.0,249.0,11
2025-03-13 09:27:00,249.0,249.46,249.0,249.46,38
2025-03-13 09:28:00,249.4,249.63,248.85,248.85,348
2025-03-13 09:30:00,248.8,249.27,248.0,248.475,58398
2025-03-13 09:31:00,248.475,248.71,247.74,247.915,5260
2025-03-13 09:32:00,248.11,248.11,247.7799,247.7799,1909
2025-03-13 09:33:00,248.11,248.11,246.64,247.43,8109
2025-03-13 09:34:00,246.67,247.01,246.59,246.59,7877
2025-03-13 09:35:00,247.21,247.53,246.79,247.22,20043
2025-03-13 09:36:00,247.13,247.4,246.94,247.165,5185
2025-03-13 09:37:00,247.06,247.25,246.94,246.9615,2088
2025-03-13 09:38:00,247.13,247.51,247.0336,247.345,6326
2025-03-13 09:39:00,247.55,247.55,247.095,247.325,5852
2025-03-13 09:40:00,247.33,247.97,247.33,247.69,7957
2025-03-13 09:41:00,247.89,247.92,247.45,247.46,6671
2025-03-13 09:42:00,247.31,247.41,246.97,246.97,10934
2025-03-13 09:43:00,247.0432,247.25,246.76,247.03,16251
2025-03-13 09:44:00,247.111,247.111,246.97,246.99,3591
2025-03-13 09:45:00,246.99,247.36,246.86,247.28,11383
2025-03-13 09:46:00,247.22,247.22,246.96,246.96,3529
2025-03-13 09:47:00,246.905,247.11,246.69,247.11,14276
2025-03-13 09:48:00,246.8427,247.159,246.8427,246.96,3708
2025-03-13 09:49:00,247.065,247.345,246.83,247.345,7527
2025-03-13 09:50:00,247.43,247.6,247.09,247.09,6483
2025-03-13 09:51:00,247.09,247.36,246.99,247.29,7765
2025-03-13 09:52:00,247.29,247.34,247.12,247.34,2659
2025-03-13 09:53:00,247.345,247.345,246.99,247.1525,7599
2025-03-13 09:54:00,247.33,247.33,246.6505,246.6505,11922
2025-03-13 09:55:00,246.64,246.92,246.36,246.7491,8842
2025-03-13 09:56:00,246.85,246.85,246.74,246.75,3264
2025-03-13 09:57:00,246.795,247.02,246.716,246.98,6370
2025-03-13 09:58:00,246.8,246.8,246.7,246.767,4927
2025-03-13 09:59:00,246.9,246.95,246.7217,246.91,5992
2025-03-13 10:00:00,246.76,246.83,246.6,246.82,6034
2025-03-13 10:01:00,246.705,246.705,246.57,246.57,1951
2025-03-13 10:02:00,246.735,246.735,246.06,246.084,19357
2025-03-13 10:03:00,246.21,246.76,246.1,246.595,11913
2025-03-13 10:04:00,246.685,246.72,246.29,246.625,22268
2025-03-13 10:05:00,246.705,247.125,246.705,247.075,10656
2025-03-13 10:06:00,247.14,247.14,246.37,246.6,15962
2025-03-13 10:07:00,246.69,246.77,246.4438,246.4438,11648
2025-03-13 10:08:00,246.64,246.8199,246.5011,246.73,2336
2025-03-13 10:09:00,246.83,246.94,246.75,246.79,6446
2025-03-13 10:10:00,247.03,247.03,246.41,246.61,14791
2025-03-13 10:11:00,246.49,246.74,246.4583,246.4583,9526
2025-03-13 10:12:00,246.4401,247.1625,246.38,247.1625,12325
2025-03-13 10:13:00,247.22,247.22,246.94,246.96,5285
